model_id,car_id,firm_id,price,domestic,japan,european,const,hpwt,air,mpd,space,mpg,trend,year,share,quantity,logit_depvar
CDCIMM88,4215,19,13.58495351,1,0,0,1,0.453555878,1,2.501057082,1.1557,2,17,88,6.33847E-05,5.884,-9.547568939
CDSEVI88,4216,19,23.35333897,1,0,0,1,0.449405625,1,2.12589852,1.352772,1.7,17,88,0.000241721,22.439,-8.209005225
CDDEVI88,4217,19,19.78360101,1,0,0,1,0.450974687,1,2.12589852,1.408905,1.7,17,88,0.001726716,160.291,-6.242814828
CDELDO88,4219,19,21.04057481,1,0,0,1,0.456016475,1,2.12589852,1.363256,1.7,17,88,0.000336087,31.199,-7.879419698
CDBROU88,4220,19,20.15722739,1,0,0,1,0.336862368,1,2.12589852,1.66413,1.7,17,88,0.00047043,43.67,-7.543144374
CDALLA87,4221,19,47.78782756,1,0,0,1,0.487245629,1,2.000845666,1.310924,1.6,17,88,3.30173E-05,3.065,-10.19975817
CVSPRI85,4222,19,5.56635672,1,0,0,1,0.296296296,0,5.502325581,0.893368,4.4,17,88,0.000518022,48.088,-7.446773076
CVSPEC85,4223,19,6.897717667,1,0,0,1,0.351935646,0,4.626955603,1.001064,3.7,17,88,0.00073626,68.347,-7.095208071
CVNOVA85,4224,19,7.434488588,1,0,0,1,0.325644505,0,3.126321353,1.070972,2.5,17,88,0.001043499,96.868,-6.746456514
CVCAVA84,4225,19,6.927303466,1,0,0,1,0.380871773,0,3.126321353,1.155609,2.5,17,88,0.003299224,306.267,-5.595348471
CVCORS87,4227,19,7.603550296,1,0,0,1,0.347624565,0,3.126321353,1.24712,2.5,17,88,0.004096747,380.301,-5.378842697
CVCELE84,4229,19,9.319526627,1,0,0,1,0.35443038,0,3.001268499,1.304919,2.4,17,88,0.002723915,252.861,-5.786965811
CVCAMA86,4233,19,9.294167371,1,0,0,1,0.442043222,0,2.12589852,1.39776,1.7,17,88,0.001095174,101.665,-6.698122647
CVMONT87,4235,19,10.42265427,1,0,0,1,0.435865504,0,2.376004228,1.438872,1.9,17,88,0.000309598,28.74,-7.961515861
CVCAPR73,4237,19,10.16906171,1,0,0,1,0.395480226,0,2.376004228,1.599988,1.9,17,88,0.001863546,172.993,-6.16655461
CVCORV87,4240,19,24.91969569,1,0,0,1,0.743264168,1,2.000845666,1.25315,1.6,17,88,0.000250792,23.281,-8.172168164
CRLABA88,4241,16,9.540152156,1,0,0,1,0.363423212,0,2.876215645,1.21788,2.3,17,88,0.000216665,20.113,-8.318439369
 CRGTS85,4243,16,9.127641589,1,0,0,1,0.378644453,0,2.876215645,1.231449,2.3,17,88,0.000163406,15.169,-8.60055187
CRCONQ88,4244,16,15.3465765,1,0,0,1,0.620871863,0,2.250951374,1.182956,1.8,17,88,0.000106356,9.873,-9.030001983
CRNEWY88,4245,16,14.72189349,1,0,0,1,0.423148724,1,2.376004228,1.32616,1.9,17,88,0.000900808,83.622,-6.893499098
CRFIFT84,4246,16,14.57565511,1,0,0,1,0.372439479,1,2.12589852,1.532972,1.7,17,88,0.00038745,35.967,-7.73720389
DGCOLT87,4247,16,6.444632291,1,0,0,1,0.331545588,0,4.001691332,1.07653,3.2,17,88,0.000860552,79.885,-6.939217641
DGVIST88,4249,16,9.401521555,1,0,0,1,0.364326376,0,2.876215645,1.131408,2.3,17,88,0.000209404,19.439,-8.352524384
DGOMNI85,4251,16,5.071005917,1,0,0,1,0.417977528,0,3.126321353,1.090176,2.5,17,88,0.000642723,59.664,-7.231076918
DGARIE83,4252,16,5.912933221,1,0,0,1,0.374245473,0,3.126321353,1.21448,2.5,17,88,0.00110405,102.489,-6.690050266
DGSHAD87,4254,16,6.825866441,1,0,0,1,0.393081761,0,3.126321353,1.15083,2.5,17,88,0.000981256,91.09,-6.807957712
DGDAYT84,4255,16,8.303465765,1,0,0,1,0.358744395,0,2.876215645,1.21275,2.3,17,88,0.000777453,72.171,-7.040767438
 DG60083,4256,16,9.010143702,1,0,0,1,0.358381503,0,2.876215645,1.180938,2.3,17,88,0.000128655,11.943,-8.839660409
DGLANC85,4257,16,8.860524091,1,0,0,1,0.377928949,0,3.126321353,1.232132,2.5,17,88,0.000108069,10.032,-9.014025757
DGDYNA88,4258,16,9.8613694,1,0,0,1,0.314614344,0,2.876215645,1.3152,2.3,17,88,0.000894237,83.012,-6.900820566
DGDIPL84,4260,16,10.25105664,1,0,0,1,0.390625,0,2.12589852,1.518132,1.7,17,88,0.000219907,20.414,-8.303584801
FDFEST88,4261,18,4.873203719,1,0,0,1,0.338587274,0,4.752008457,0.88796,3.8,17,88,0.000745093,69.167,-7.083281871
FDESCO87,4262,18,6.217244294,1,0,0,1,0.405040504,0,3.251374207,1.099871,2.6,17,88,0.00417769,387.815,-5.359277319
FDTEMP88,4265,18,7.445477599,1,0,0,1,0.379110251,0,2.751162791,1.18236,2.2,17,88,0.003071647,285.141,-5.666821946
FDMUST88,4266,18,7.376162299,1,0,0,1,0.327153762,0,3.126321353,1.241036,2.5,17,88,0.001832166,170.08,-6.183536827
FDTAUR86,4268,18,10.84953508,1,0,0,1,0.312283137,0,2.876215645,1.333872,2.3,17,88,0.004035624,374.627,-5.393874877
FDCRNV84,4271,18,12.86390533,1,0,0,1,0.396930405,1,2.12589852,1.63525,1.7,17,88,0.001230335,114.212,-6.581749371
FDTHUN88,4273,18,11.4953508,1,0,0,1,0.435458787,1,2.626109937,1.436931,2.1,17,88,0.001269697,117.866,-6.550257355
CRPREM88,4276,16,11.07692308,1,0,0,1,0.524842547,0,2.751162791,1.345046,2.2,17,88,0.000440289,40.872,-7.609360509
CREAGL88,4277,16,10.98478445,1,0,0,1,0.319817247,1,3.126321353,1.307907,2.5,17,88,1.49952E-05,1.392,-10.98906418
LCTOWN84,4278,18,19.54860524,1,0,0,1,0.366479355,1,2.12589852,1.71039,1.7,17,88,0.001310719,121.674,-6.518460404
LCMARK88,4279,18,21.14623838,1,0,0,1,0.59650053,1,2.12589852,1.437852,1.7,17,88,0.000242659,22.526,-8.205135544
LCCONT86,4280,18,22.04395604,1,0,0,1,0.385887541,1,2.12589852,1.491077,1.7,17,88,0.000510869,47.424,-7.460677312
MCTRAC88,4281,18,7.070160609,1,0,0,1,0.411899314,0,3.501479915,1.0692,2.8,17,88,0.000634719,58.921,-7.243608178
MCTOPA88,4283,18,7.880811496,1,0,0,1,0.375766871,0,2.751162791,1.18236,2.2,17,88,0.000998847,92.723,-6.790189187
MCCOUG88,4284,18,11.94759087,1,0,0,1,0.432499228,1,2.626109937,1.427688,2.1,17,88,0.00108759,100.961,-6.705071438
MCSABL86,4286,18,11.95688926,1,0,0,1,0.452050371,1,2.626109937,1.351572,2.1,17,88,0.001284262,119.218,-6.538851991
MCGRAN84,4288,18,13.60946746,1,0,0,1,0.39184953,1,2.12589852,1.654625,1.7,17,88,0.001232199,114.385,-6.58023579
ODFIRE84,4290,19,7.857142857,1,0,0,1,0.37799244,0,3.126321353,1.1453,2.5,17,88,9.85457E-05,9.148,-9.106270465
ODCUTL88,4292,19,10.85883347,1,0,0,1,0.422582826,0,2.376004228,1.36391,1.9,17,88,0.001251524,116.179,-6.564673636
ODCALA85,4293,19,8.723584108,1,0,0,1,0.385978732,0,2.876215645,1.196172,2.3,17,88,0.001143133,106.117,-6.655263482
ODCIER84,4295,19,9.852916314,1,0,0,1,0.358580315,0,3.001268499,1.322585,2.4,17,88,0.002557212,237.386,-5.850118233
ODSUPC88,4299,19,11.12679628,1,0,0,1,0.440251572,0,2.250951374,1.432,1.8,17,88,0.001251524,116.179,-6.564673636
ODDELT87,4300,19,12.25528318,1,0,0,1,0.481386393,1,2.376004228,1.421212,1.9,17,88,0.001704244,158.205,-6.255914081
ODREG988,4302,19,15.21132713,1,0,0,1,0.5,1,2.12589852,1.421212,1.7,17,88,0.000790133,73.348,-7.024590504
ODTORO88,4303,19,17.41166526,1,0,0,1,0.490487515,1,2.376004228,1.3275,1.9,17,88,0.000160368,14.887,-8.619317392
PLCOLT84,4304,16,6.444632291,1,0,0,1,0.331545588,0,4.001691332,1.07653,3.2,17,88,0.000860552,79.885,-6.939217641
PLHORI87,4308,16,5.071005917,1,0,0,1,0.417977528,0,3.126321353,1.090176,2.5,17,88,0.000658645,61.142,-7.206606714
PLRELI83,4309,16,5.912933221,1,0,0,1,0.374245473,0,3.126321353,1.17876,2.5,17,88,0.001183432,109.858,-6.620617118
PLSUND87,4311,16,6.910397295,1,0,0,1,0.393081761,0,3.126321353,1.155541,2.5,17,88,0.00096109,89.218,-6.828722928
PLCARA85,4312,16,9.010143702,1,0,0,1,0.358519661,0,2.876215645,1.25868,2.3,17,88,0.000138996,12.903,-8.762345899
PLGRAN84,4313,16,10.25105664,1,0,0,1,0.391498881,0,2.12589852,1.518132,1.7,17,88,0.000143434,13.315,-8.730914522
PTLEMA88,4314,19,6.699070161,1,0,0,1,0.348892032,0,3.751585624,1.132668,3,17,88,0.000689831,64.037,-7.1603447
PTSUNB87,4315,19,7.184277261,1,0,0,1,0.405748098,0,3.376427061,1.18105,2.7,17,88,0.000921825,85.573,-6.870435928
PTGRAN86,4316,19,8.511411665,1,0,0,1,0.381619938,0,2.876215645,1.180375,2.3,17,88,0.0024993,232.01,-5.873025267
PT600082,4317,19,9.466610313,1,0,0,1,0.351758794,0,3.001268499,1.35936,2.4,17,88,0.001054896,97.926,-6.73559365
PTFIER84,4321,19,7.60693153,1,0,0,1,0.377358491,0,3.001268499,1.12539,2.4,17,88,0.000259841,24.121,-8.136722911
PTFIRE85,4322,19,9.297548605,1,0,0,1,0.435203095,0,2.12589852,1.361844,1.7,17,88,0.000630109,58.493,-7.250898652
PTBONN87,4324,19,11.91800507,1,0,0,1,0.458015267,1,2.376004228,1.438588,1.9,17,88,0.001160131,107.695,-6.640502583
PTGRAN88,4325,19,10.59932375,1,0,0,1,0.427913101,0,2.501057082,1.37811,2,17,88,0.001104169,102.5,-6.689942943
PTSAFA87,4326,19,12.27303466,1,0,0,1,0.340715503,1,2.12589852,1.705743,1.7,17,88,7.1604E-05,6.647,-9.425640116
ACINTE86,4327,3,9.551986475,0,1,0,1,0.493723849,0,2.12589852,1.12504,1.7,17,88,0.000619067,57.468,-7.26857747
ACLEGE86,4328,3,17.75993238,0,1,0,1,0.524942941,1,2.376004228,1.293602,1.9,17,88,0.000762361,70.77,-7.060370559
ARMILA87,4329,20,14.83516484,0,0,1,1,0.529755762,1,2.250951374,1.09461,1.8,17,88,2.50781E-05,2.328,-10.47479621
ARSPID82,4330,20,16.38207946,0,0,1,1,0.449569977,0,2.626109937,1.082008,2.1,17,88,2.31391E-05,2.148,-10.55526856
AD500088,4331,7,18.74894336,0,0,1,1,0.457102672,1,2.501057082,1.375878,2,17,88,5.74491E-05,5.333,-9.64589181
  AD8088,4333,7,15.7227388,0,0,1,1,0.420560748,1,2.751162791,1.175921,2.2,17,88,6.14241E-05,5.702,-9.578988751
  AD9088,4334,7,20.56635672,0,0,1,1,0.475841874,1,2.250951374,1.175921,1.8,17,88,6.57762E-05,6.106,-9.510533847
 BW32586,4335,8,20.62552832,0,0,1,1,0.452118192,1,2.12589852,1.115856,1.7,17,88,0.000395034,36.671,-7.717819489
BW528e82,4336,8,26.62721893,0,0,1,1,0.409677419,1,2.376004228,1.26441,1.9,17,88,0.000200679,18.629,-8.395086235
BW735i88,4338,8,44.80135249,0,0,1,1,0.542372881,1,1.875792812,1.403358,1.5,17,88,0.000143359,13.308,-8.731440383
BW635C88,4339,8,38.88419273,0,0,1,1,0.589235127,1,1.875792812,1.315902,1.5,17,88,2.00689E-05,1.863,-10.69761765
  BWM688,4340,8,47.25274725,0,0,1,1,0.717086835,1,1.250528541,1.315902,1,17,88,7.17441E-06,0.666,-11.72627135
HDCIVI88,4341,3,7.434488588,0,1,0,1,0.451201569,0,4.376849894,1.097235,3.5,17,88,0.002429635,225.543,-5.901294913
HDACCO86,4344,3,9.446322908,0,1,0,1,0.394842869,0,3.376427061,1.207134,2.7,17,88,0.003899601,362,-5.428161529
HDPREL83,4345,3,11.40743872,0,1,0,1,0.412371134,1,2.876215645,1.181788,2.3,17,88,0.000565992,52.541,-7.358211924
HYEXCE87,4346,21,4.898562975,0,1,0,1,0.315398887,0,2.876215645,1.01591,2.3,17,88,0.002846946,264.282,-5.742789026
ISI-MA86,4347,13,6.575655114,0,1,0,1,0.361383583,0,4.126744186,1.01727,3.3,17,88,0.00018647,17.31,-8.468521372
ISIMPU88,4348,13,11.52071006,0,1,0,1,0.380622837,1,2.501057082,1.125352,2,17,88,7.76689E-05,7.21,-9.34433679
 MZ32386,4349,4,5.874049028,0,1,0,1,0.381395349,0,3.501479915,1.099656,2.8,17,88,0.000978369,90.822,-6.810904194
 MZ62688,4350,4,8.874894336,0,1,0,1,0.424710425,0,3.001268499,1.192345,2.4,17,88,0.00071479,66.354,-7.124801696
 MZMX688,4351,4,8.95942519,0,1,0,1,0.433925049,0,3.001268499,1.17705,2.4,17,88,8.6513E-05,8.031,-9.236496688
 MZ92988,4353,4,16.01859679,0,1,0,1,0.481413772,1,2.376004228,1.291839,1.9,17,88,0.000279877,25.981,-8.06244024
MB190D86,4354,9,25.32544379,0,0,1,1,0.321799308,1,3.751585624,1.15675,3,17,88,0.00018033,16.74,-8.502004676
MB260E87,4356,9,31.48774303,0,0,1,1,0.497637795,1,2.250951374,1.28232,1.8,17,88,6.75428E-05,6.27,-9.484029387
MB300E86,4357,9,36.07776839,0,0,1,1,0.55399061,1,2.12589852,1.28232,1.7,17,88,0.000227997,21.165,-8.267456867
MB300S88,4360,9,42.18089603,0,0,1,1,0.474530831,1,2.12589852,1.452642,1.7,17,88,5.74276E-05,5.331,-9.646266903
MB300S88,4361,9,44.50549451,0,0,1,1,0.469496021,1,2.12589852,1.492077,1.7,17,88,5.19875E-05,4.826,-9.745787774
MB420S87,4362,9,49.15469146,0,0,1,1,0.517374517,1,1.875792812,1.492077,1.5,17,88,9.15652E-05,8.5,-9.179739578
MB560S87,4363,9,58.03888419,0,0,1,1,0.583333333,1,1.625687104,1.492077,1.3,17,88,6.27922E-05,5.829,-9.556960282
MB560S87,4364,9,64.11665258,0,0,1,1,0.607918263,1,1.625687104,1.43424,1.3,17,88,1.7796E-05,1.652,-10.81781907
MCXR4T88,4365,18,16.11580727,1,0,0,1,0.59972584,1,2.501057082,1.21312,2,17,88,6.18873E-05,5.745,-9.57147583
MCSCOR88,4366,18,19.65173288,1,0,0,1,0.444307313,1,2.12589852,1.29548,1.7,17,88,0.00010251,9.516,-9.066831149
MTPREC87,4367,10,6.169907016,0,1,0,1,0.306859206,0,3.376427061,1.015279,2.7,17,88,0.000233901,21.713,-8.241894582
MTMIRA88,4368,10,7.057480981,0,1,0,1,0.386634845,0,4.001691332,1.117557,3.2,17,88,0.000129236,11.997,-8.835149123
MTCORD84,4369,10,8.934065934,0,1,0,1,0.369592608,0,3.001268499,1.13142,2.4,17,88,6.37617E-05,5.919,-9.541638226
MTGALA85,4370,10,13.98901099,0,1,0,1,0.331707317,1,2.12589852,1.226613,1.7,17,88,0.00022218,20.625,-8.293301809
MTSTAR88,4371,10,14.07354184,0,1,0,1,0.643835616,0,2.250951374,1.182956,1.8,17,88,3.24895E-05,3.016,-10.21587429
NISENT84,4372,2,7.184277261,0,1,0,1,0.3125,0,3.62653277,1.089802,2.9,17,88,0.001454099,134.984,-6.414649488
NIPULS84,4374,2,9.846999155,0,1,0,1,0.288944724,0,3.251374207,1.100565,2.6,17,88,0.0004774,44.317,-7.528437391
NISTAN84,4375,2,9.390532544,0,1,0,1,0.350223547,0,2.751162791,1.18237,2.2,17,88,0.000502725,46.668,-7.476747036
NI200S84,4377,2,10.05832629,0,1,0,1,0.382239382,0,2.876215645,1.153692,2.3,17,88,0.000343639,31.9,-7.857199731
NIMAXI85,4378,2,14.53846154,0,1,0,1,0.503205128,1,2.250951374,1.20631,1.8,17,88,0.000802014,74.451,-7.00966455
NI300Z84,4380,2,17.45477599,0,1,0,1,0.521491783,1,2.12589852,1.179423,1.7,17,88,0.000208521,19.357,-8.35675163
 PG50587,4381,14,13.09805579,0,0,1,1,0.418118467,1,2.376004228,1.277028,1.9,17,88,7.15501E-05,6.642,-9.426392618
PS924S87,4383,12,21.07776839,0,0,1,1,0.577907827,1,2.501057082,1.119807,2,17,88,2.50027E-05,2.321,-10.47780761
 PS94483,4384,12,24.59847844,0,0,1,1,0.555555556,1,2.501057082,1.1611,2,17,88,4.00948E-05,3.722,-10.00554458
 PS91184,4385,12,36.12003381,0,0,1,1,0.776487663,1,2.250951374,1.09785,1.8,17,88,3.19078E-05,2.962,-10.23394103
PS928S85,4386,12,55.28317836,0,0,1,1,0.901569187,1,2.000845666,1.287663,1.6,17,88,1.53722E-05,1.427,-10.9642314
 SA90081,4387,11,13.07776839,0,0,1,1,0.402193784,1,2.626109937,1.226925,2.1,17,88,6.5593E-05,6.089,-9.513321877
SA900087,4388,11,19.72696534,0,0,1,1,0.413633355,1,2.626109937,1.262386,2.1,17,88,3.87375E-05,3.596,-10.03998362
SBJUST87,4389,5,4.814032122,0,1,0,1,0.398791541,0,4.626955603,0.840768,3.7,17,88,0.000294226,27.313,-8.012442962
  SBDL86,4390,5,7.603550296,0,1,0,1,0.405405405,0,3.126321353,1.141884,2.5,17,88,0.000370538,34.397,-7.78183639
SBDLSW87,4391,5,8.110735418,0,1,0,1,0.382978723,0,3.126321353,1.156272,2.5,17,88,0.000708015,65.725,-7.134326371
  SBXT87,4394,5,8.617920541,0,1,0,1,0.408421053,0,3.126321353,1.18104,2.5,17,88,0.000151643,14.077,-8.675263481
TYTERC87,4395,1,5.830938292,0,1,0,1,0.39,0,3.876638478,1.06688,3.1,17,88,0.001127383,104.655,-6.669136515
TYCORO88,4397,1,7.521555368,0,1,0,1,0.407793385,0,3.126321353,1.110356,2.5,17,88,0.001703092,158.098,-6.256590647
TYCELL88,4399,1,9.465765004,0,1,0,1,0.472085386,0,2.751162791,1.156887,2.2,17,88,0.000714543,66.331,-7.125148382
TYSUPR86,4400,1,17.99661877,0,1,0,1,0.578201792,1,2.250951374,1.249653,1.8,17,88,0.000211096,19.596,-8.344480277
TYCAMR87,4401,1,9.212172443,0,1,0,1,0.427509294,0,2.751162791,1.22007,2.2,17,88,0.002298449,213.365,-5.956801427
 TYMR287,4403,1,10.82671175,0,1,0,1,0.489361702,0,3.001268499,1.02008,2.4,17,88,8.6653E-05,8.044,-9.234879269
TYCRES83,4404,1,17.11749789,0,1,0,1,0.46875,1,2.250951374,1.24887,1.8,17,88,0.000152914,14.195,-8.666915951
 VWFOX87,4405,7,5.824175824,0,0,1,1,0.369863014,0,3.126321353,1.02942,2.5,17,88,0.000613293,56.932,-7.277948168
VWCABR87,4407,7,12.21470837,0,0,1,1,0.399290151,0,3.001268499,0.989026,2.4,17,88,0.00013779,12.791,-8.771063943
VWGOLF88,4408,7,7.354184277,0,0,1,1,0.452693526,0,3.126321353,1.04438,2.5,17,88,0.00011743,10.901,-8.930951213
VWJETT88,4409,7,7.785291631,0,0,1,1,0.450643777,0,3.126321353,1.124635,2.5,17,88,0.000549736,51.032,-7.387352854
VWSCIR88,4410,7,11.9103973,0,0,1,1,0.537822475,0,2.751162791,1.073736,2.2,17,88,4.04395E-05,3.754,-9.996983803
VWQUAN87,4411,7,14.81403212,0,0,1,1,0.415721844,1,2.376004228,1.20624,1.9,17,88,3.26511E-05,3.031,-10.21091314
  VVDL84,4413,6,14.0194421,0,0,1,1,0.389344262,1,2.751162791,1.278027,2.2,17,88,0.000426554,39.597,-7.641052383
 VV74085,4415,6,18.13186813,0,0,1,1,0.388813097,1,2.751162791,1.305612,2.2,17,88,0.000483486,44.882,-7.515768918
 VV76085,4417,6,26.37362637,0,0,1,1,0.437934159,1,2.12589852,1.305612,1.7,17,88,0.000125908,11.688,-8.861243067
 VV78088,4419,6,31.94420964,0,0,1,1,0.42509528,1,2.12589852,1.308384,1.7,17,88,1.81084E-05,1.681,-10.80041689
YUYUGO86,4420,23,3.549450549,0,0,1,1,0.283842795,0,3.501479915,0.84373,2.8,17,88,0.000339825,31.546,-7.868358943
ACINTE86,4421,3,10.54032258,0,1,0,1,0.510159965,0,3.157688541,1.106672,2.6,18,89,0.000829164,77.4,-7.002368716
ACLEGE86,4422,3,18.22580645,0,1,0,1,0.504731861,1,2.307541626,1.313234,1.9,18,89,0.000692042,64.6,-7.183141086
ARMILA87,4423,20,14.89919355,0,0,1,1,0.529755762,1,2.186092067,1.09461,1.8,18,89,1.1784E-05,1.1,-11.25604532
  AD8088,4424,7,15.60483871,0,0,1,1,0.413476263,1,2.671890304,1.175921,2.2,18,89,4.92785E-05,4.6,-9.825299193
  AD9088,4425,7,20.41129032,0,0,1,1,0.466116888,1,2.428991185,1.175921,2,18,89,4.7136E-05,4.4,-9.869750956
AD100289,4426,7,22.37903226,0,0,1,1,0.430463576,1,2.186092067,1.375878,1.8,18,89,8.99868E-05,8.4,-9.223123791
AD100289,4427,7,25.08870968,0,0,1,1,0.398406375,1,2.186092067,1.375878,1.8,18,89,2.14254E-05,2,-10.65820832
 BW32389,4428,8,19.87903226,0,0,1,1,0.597864769,1,2.186092067,1.103544,1.8,18,89,0.000333166,31.1,-7.914147678
BW525E89,4429,8,29.83870968,0,0,1,1,0.494845361,1,2.186092067,1.280162,1.8,18,89,0.000216397,20.2,-8.345672892
 BW63589,4430,8,37.90322581,0,0,1,1,0.589235127,1,1.821743389,1.287384,1.5,18,89,1.49978E-05,1.4,-11.01488326
BW735I87,4431,8,43.5483871,0,0,1,1,0.542372881,1,1.821743389,1.403358,1.5,18,89,0.000111412,10.4,-9.009549691
GEOMET89,4432,19,4.834677419,1,0,0,1,0.309148265,0,6.436826641,0.90582,5.3,18,89,0.00056456,52.7,-7.386740041
CHCOLT89,4433,16,5.385483871,1,0,0,1,0.367346939,0,3.886385896,1.041072,3.2,18,89,0.000624551,58.3,-7.285753403
CHCONQ89,4434,16,15.3016129,1,0,0,1,0.620257341,0,2.186092067,1.182956,1.8,18,89,5.35636E-05,5,-9.741917584
CHMEDA89,4435,16,8.391129032,1,0,0,1,0.388679245,0,2.793339863,1.2366,2.3,18,89,4.17796E-05,3.9,-9.990378944
CHSUMM89,4436,16,7.537903226,1,0,0,1,0.35667107,0,3.522037218,1.117557,2.9,18,89,0.000204613,19.1,-8.401667162
CHVIST89,4437,16,9.288709677,1,0,0,1,0.375854214,0,2.671890304,1.144368,2.2,18,89,0.000138194,12.9,-8.794128185
  CHTC89,4438,16,26.61290323,1,0,0,1,0.615384615,1,2.064642507,1.20423,1.7,18,89,3.10669E-05,2.9,-10.28664476
FDFEST88,4439,18,4.897580645,1,0,0,1,0.338587274,0,4.615083252,0.88796,3.8,18,89,0.000742391,69.3,-7.112910591
HDCIVI89,4440,3,5.149193548,0,1,0,1,0.347739692,0,4.129285015,1.024016,3.4,18,89,0.002517489,235,-5.891769983
HNACCO89,4441,3,9.491935484,0,1,0,1,0.48,0,3.2791381,1.211178,2.7,18,89,0.003878004,362,-5.459711285
HNPREL89,4442,3,11.24596774,0,1,0,1,0.404511863,1,2.793339863,1.181788,2.3,18,89,0.000458504,42.8,-7.594817394
HYEXCE87,4443,21,5.200806452,0,1,0,1,0.315398887,0,3.2791381,1.015279,2.7,18,89,0.001585482,148,-6.354143223
HYSONA89,4444,21,7.818548387,0,1,0,1,0.409836066,0,2.671890304,1.269827,2.2,18,89,0.00037066,34.6,-7.807501815
ISI-MA86,4445,13,6.273387097,0,1,0,1,0.352822581,0,4.007835455,1.004244,3.3,18,89,0.00012641,11.8,-8.883255965
ISIIMP89,4446,13,11.55564516,0,1,0,1,0.380622837,1,2.428991185,1.125352,2,18,89,4.7136E-05,4.4,-9.869750956
JAGXJ689,4447,22,35.48387097,0,0,1,1,0.499487705,1,2.064642507,1.549596,1.7,18,89,0.000155334,14.5,-8.677206847
JAGXJS89,4448,22,38.70967742,0,0,1,1,0.652552927,1,1.57884427,1.353402,1.3,18,89,4.7136E-05,4.4,-9.869750956
 MZ32386,4449,4,5.200806452,0,1,0,1,0.39047619,0,3.157688541,1.048464,2.6,18,89,0.000652404,60.9,-7.242122322
 MZ62688,4450,4,9.233064516,0,1,0,1,0.424710425,0,2.914789422,1.192345,2.4,18,89,0.00056456,52.7,-7.386740041
 MZMX688,4451,4,9.192741935,0,1,0,1,0.390070922,0,2.914789422,1.29564,2.4,18,89,2.3568E-05,2.2,-10.56289814
 MZ92988,4452,4,18.46774194,0,1,0,1,0.468425734,1,2.307541626,1.291839,1.9,18,89,0.000206755,19.3,-8.391250401
 MZRX789,4453,4,13.9516129,0,1,0,1,0.571428571,0,2.064642507,1.129835,1.7,18,89,0.000173546,16.2,-8.566344255
 MB19089,4454,9,25.47580645,0,0,1,1,0.534686971,1,2.307541626,1.164415,1.9,18,89,0.000155334,14.5,-8.677206847
MB300289,4455,9,31.61290323,0,0,1,1,0.492211838,1,2.428991185,1.28232,2,18,89,5.78487E-05,5.4,-9.664956543
 MB30089,4456,9,36.16935484,0,0,1,1,0.542113323,1,2.186092067,1.28232,1.8,18,89,0.000242107,22.6,-8.233405591
MB300S88,4457,9,41.4516129,0,0,1,1,0.474530831,1,2.064642507,1.452642,1.7,18,89,6.74901E-05,6.3,-9.510805863
MB300S88,4458,9,44.43548387,0,0,1,1,0.469496021,1,2.064642507,1.492077,1.7,18,89,4.07083E-05,3.8,-10.01635443
MB420S87,4459,9,49.36290323,0,0,1,1,0.517374517,1,1.821743389,1.492077,1.5,18,89,8.03454E-05,7.5,-9.336452476
MB560S89,4460,9,58.29032258,0,0,1,1,0.583333333,1,1.70029383,1.492077,1.4,18,89,5.78487E-05,5.4,-9.664956543
MB560S89,4461,9,51.7983871,0,0,1,1,0.61268556,1,1.821743389,1.271115,1.5,18,89,7.92741E-05,7.4,-9.349875497
MB560S89,4462,9,64.38709677,0,0,1,1,0.607918263,1,1.70029383,1.43424,1.4,18,89,1.82116E-05,1.7,-10.82072725
MCXR4T88,4463,18,15.93467742,1,0,0,1,0.599315068,1,2.307541626,1.21312,1.9,18,89,4.28509E-05,4,-9.965061136
MCSCOR88,4464,18,20.20322581,1,0,0,1,0.445820433,1,2.307541626,1.29548,1.9,18,89,5.03498E-05,4.7,-9.803792988
MTMIRA88,4465,10,7.144354839,0,1,0,1,0.361930295,0,3.886385896,1.042659,3.2,18,89,0.00031174,29.1,-7.980617323
MTGALA85,4466,10,8.847580645,0,1,0,1,0.392156863,0,2.793339863,1.226613,2.3,18,89,0.000326738,30.5,-7.933628813
MTSIGM89,4467,10,13.76532258,0,1,0,1,0.461788618,1,2.186092067,1.239286,1.8,18,89,2.24967E-05,2.1,-10.60941815
MTPREC87,4468,10,4.630645161,0,1,0,1,0.314669135,0,3.2791381,1.015279,2.7,18,89,0.000160691,15,-8.643305296
NISENT89,4469,2,5.644354839,0,1,0,1,0.417439703,0,3.2791381,1.089802,2.7,18,89,0.00236751,221,-5.953192795
NIPULS89,4470,2,9.676612903,0,1,0,1,0.376884422,0,3.157688541,1.100565,2.6,18,89,0.000256034,23.9,-8.177477038
NISTAN84,4471,2,9.837903226,0,1,0,1,0.339350181,0,3.522037218,1.18237,2.9,18,89,0.000457433,42.7,-7.597156577
NIMAXI85,4472,2,14.11209677,0,1,0,1,0.518470512,1,2.428991185,1.300068,2,18,89,0.001167686,109,-6.660007615
NI240-89,4473,2,10.68467742,0,1,0,1,0.526910049,0,2.428991185,1.1837,2,18,89,0.000730607,68.2,-7.128910932
NI300Z84,4474,2,22.01612903,0,1,0,1,0.521491783,1,2.064642507,1.177386,1.7,18,89,0.000281744,26.3,-8.081786558
PTLEMA88,4475,19,5.321774194,1,0,0,1,0.346441948,0,3.643486778,1.072235,3,18,89,0.000477787,44.6,-7.553621638
